stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
c1rIhnom,Lanco Appartments,Lanco Appartments,17.408964977857643,78.37280362741163,LANCO Appartments twd Darga
lmxjt97j,Niharika Exotica-Manikonda,Niharika Exotica-Manikonda,17.4144647354187,78.3677087424201,NIHARIKA Exotika twd Gachibowli
vHCgUVrg,Madhapur Metro,Madhapur Metro,17.437880633161058,78.40015946006946,MADHAPUR METRO STATION twd Jubliee Hills
LvPokDxK,Venkatagiri,Venkatagiri,17.430737193869962,78.4207479556432,VENKATAGIRI twd Secunderabad
DY3kuRgx,Krishnanagar,Krishnanagar,17.432712237161823,78.42631736086803,KRISHNANAGAR twd Secunderabad
ZkHurl8W,Yousufguda Check Post,Yousufguda Check Post,17.436626731370332,78.42798472088698,YOUSUFGUDA Check Post twd Secunderabad
NZpt5i5Z,Krishna Kanth Park,Krishna Kanth Park,17.441268,78.43187,KRISHNA Kanth Park twd Secunderabad
xqEICurC,Kalyan Nagar,Kalyan Nagar,17.4444,78.433,KALYAN Nagar twd SR Nagar
K9bntskH,Ameerpet,Ameerpet,17.434182962187858,78.44604400703503,AMEERPET twd Secunderbad
E0FDxTd4,Sheesh Mahal,Sheesh Mahal,17.434691,78.448929,SHEESH MAHAL twd Secunderabad
blUhfxz9,Lal Bungalow,Lal Bungalow,17.436071544014624,78.45246792315429,LAL BUNGLOW twd Secunderabad
stKZaDoo,Green Land,Green Land,17.435630750619488,78.45448192743822,GREENLAND/ RJ COLLEGE twd Secunderabad
422Z2GQJ,Rajiv Circle  Green Lands,Rajiv Circle  Green Lands,17.435278244296715,78.45506429711139,GREENLAND twd Ameerpet
9xmCYuvt,Lal Bungalow,Lal Bungalow,17.43493917127494,78.45128908908956,LAL BUNGLOW twd Ameerpet
9DnYSoZf,Ameerpet,Ameerpet,17.434763873000687,78.44796717496324,KANAKA DURGA TEMPLE twd AMEERPET
vzGPugqU,Sathyam Theatre Ameerpet,Sathyam Theatre Ameerpet,17.437417516413433,78.44807981785924,SATHYAM Theater twd Kondapur
HdkAvCZ5,Krishnanagar,Krishnanagar,17.432816516961434,78.4264896928636,KRISHNANAGAR TWD Kondapur
qtEPoXCn,Indra Nagar-Jubilee Hills,Indra Nagar-Jubilee Hills,17.429479496875093,78.42480495691048,INDRA Nagar twd Kondapur
YaOF4ARz,Venkatagiri,Venkatagiri,17.430616489278545,78.42100962996483,VENKATAGIRI X ROADS twd Kondapur
Ye9Hdvsu,Hcu Depot,Hcu Depot,17.467006998385415,78.33040594899089,HYD CENTRAL UNIVERSITY Bus Depot
mIBqoH4m,Chirec School,Chirec School,17.463496468425365,78.34762573242189,CHIREC twd Kondapur
EbgHUzne,Sangeeth,Sangeeth,17.440259486529833,78.50722599095006,SANGEET Junction twd Blue sea
PZbGgKlV,Vinayak Nagar X Rd Safilguda,Vinayak Nagar X Rd Safilguda,17.469200729213735,78.53900805115701,VINAYAK NAGAR twd ECIL
BbxzW3tQ,Rail Nilayam,Rail Nilayam,17.438835099529044,78.50971424981651,RAILNILAYAM twds Secunderabad
RTTe5YkV,Anjaiah Nagar,Anjaiah Nagar,17.452137,78.363446,ANJAIAH Nagar twd Hafizpet
rFGjUWWg,Kothaguda-Kondapur,Kothaguda-Kondapur,17.458512953746308,78.36621873934597,KOTHAGUDA X Road twd Gachibowli
2Qm1XZJt,Anjaiah Nagar,Anjaiah Nagar,17.451991,78.363804,ANJAIAH Nagar twd Gachibowli
ARyUlVUk,Chengicherla Bus Depot,Chengicherla Bus Depot,17.419262,78.609977,CHENGICHERLA Bus Depot
wi3z4xnZ,Chengicherla,Chengicherla,17.433129966842444,78.60845312477235,CHENGICHERLA twd FCI
HoNmAA7I,Chengicherla,Chengicherla,17.433286710087433,78.60856577772294,CHENGICHERLA twd Uppal
ssdqO8br,Sai Nagar Colony,Sai Nagar Colony,17.42659031044682,78.60664129257204,SAINAGAR Colony-CGCL twd Uppal
kqp1DsnH,Sai Nagar Colony,Sai Nagar Colony,17.4265711171996,78.6065648496151,SAINAGAR COLONY-CGCL twd FCI
2zyEcIvQ,Beeramguda,Beeramguda,17.516945033185536,78.30003932118416,BEERAMGUDA Village twd Lingampally
YIhpLiMq,Raghavendra Colony,Raghavendra Colony,17.53050872372979,78.29836696386339,RAGHAVENDRA COLONY twd Sultanpur
r2bAv1xb,Bhel M Enclave,Bhel M Enclave,17.5393886267325,78.2893252372742,BHEL Metro Enclave
8eTras9H,Chennapur Ntr Statue,Chennapur Ntr Statue,17.515336178558666,78.57104301452638,CHENNAPUR NTR STATUE twd Secunderabad
AdnCkQGG,Devendar Nagar Twd Dammaiguda,Devendar Nagar Twd Dammaiguda,17.514318150519667,78.57270330190659,DEVENDAR Nagar twd Dammaiguda
Tdv6meSQ,Sathyanarayana Colony-Nagaram,Sathyanarayana Colony-Nagaram,17.4859305115571,78.6145427587481,SATYANARAYANA Colony twd Ghatkesar
q9TxHIjx,Annapurna Clny Nagaram,Annapurna Clny Nagaram,17.48207983904972,78.61649170945776,ANNAPURNA Colony twd Ghatkesar
MFjAHvTS,Rtc Colony,Rtc Colony,17.47966726,78.6231285,RTC COLONY twd Ghatkesar
JGp0xa85,Rtc Colony Rampally,Rtc Colony Rampally,17.47810442,78.62590022,R L NAGAR twd Ghatkesar
BwPe0qXE,Bharath Nagar-,Bharath Nagar-,17.4709498538911,78.6339732728081,BHARATH Nagar twd Ghatkesar
tbnJyth0,Laxmi Nagar-Rampally,Laxmi Nagar-Rampally,17.46951255,78.63638196,LAXMI Nagar Ramapally twd Ghatkesar
srALAi35,Rampally Ghatkesar,Rampally Ghatkesar,17.46706821323682,78.64269018173218,RAMPALLY Village twd Ghatkesar
OBJyfg0o,Pogulaguda,Pogulaguda,17.45633966,78.65942415,POGULAGUDA twd Ghatkesar
Eh9SyeKW,Kitti Steels Limited,Kitti Steels Limited,17.4495863183399,78.6614964546584,KITTI STEEL twd Ghatkesar
J4UtvzLf,Edulabad X Rds,Edulabad X Rds,17.45096826,78.68075375,EDULABAD X Road twd Ghatkesar
XhY4rDIb,Edulabad X Rds,Edulabad X Rds,17.45049265,78.68046306,EDULLABAD X Road twd MGBS
rEGnkgVh,Kitti Steels Limited,Kitti Steels Limited,17.4495196166733,78.6612821859738,KITTI STEEL twd Rampally
H9FXzF8x,Pogulaguda,Pogulaguda,17.4561730572526,78.6593325357821,POGULAGUDA twd Rampally
1trPDgEd,Rampally Ghatkesar,Rampally Ghatkesar,17.467170554462562,78.64133834838869,RAMPALLY Village twd ECIL
cAG7O4mg,Laxmi Nagar-Rampally,Laxmi Nagar-Rampally,17.46887229,78.63704748,LAXMINAGAR twd Secunderabad
yK8j2BUM,Bharath Nagar Twd Rampally X Roads,Bharath Nagar Twd Rampally X Roads,17.4709924497089,78.6337180966567,BHARATH Nagar twd Rampally x roads
WVXIqDrV,Rtc Colony Rampally,Rtc Colony Rampally,17.477946763545713,78.6258351802826,R L NAGAR  twd ECIL
105Fwita,Rtc Colony,Rtc Colony,17.47953487,78.62316974,RTC COLONY twd ECIL
P3NXmuJz,Annapurna Clny Nagaram,Annapurna Clny Nagaram,17.4819787489959,78.61639112125208,ANNAPURNA Colony twd Ecil
8HEc7NA3,Sathyanarayana Colony-Nagaram,Sathyanarayana Colony-Nagaram,17.4857080084394,78.614561724829,SATYANARAYANA Clny twd Rampally X Roads
9KRruIO4,Devender Nagar Twd Secunderabad,Devender Nagar Twd Secunderabad,17.514282340384213,78.57260406017306,DEVENDER NAGAR twd Secunderabad
9zzZdNaU,Lalbazar,Lalbazar,17.47893431934427,78.51414532714011,CHURCH twd Secunderabad
cxTfs4PF,Kakatiya Nagar - Sainikpuri,Kakatiya Nagar - Sainikpuri,17.474,78.541,KAKATIYA Nagar twd Secunderabad
KjYsY7CG,Kukatpally Bus Depot,Kukatpally Bus Depot,17.473452759409852,78.42590202696104,KUKATPALLY Bus Depot
5SzsfqdH,Chennapur Ntr Statue,Chennapur Ntr Statue,17.51537198848625,78.57114359736443,NTR STATUE twd Dammaiguda
5iLUsn8J,Pragathi Nagar-Nagaram,Pragathi Nagar-Nagaram,17.511335793581488,78.57727645209637,PRAGATHI NAGAR twd Dammaiguda
q9hJb8Ov,Sai Nagar Dammaiguda,Sai Nagar Dammaiguda,17.504692643537464,78.58569592237474,SAI NAGAR twd Dammaiguda
QEs7pixE,Gr Reddy Nagar,Gr Reddy Nagar,17.492016015498525,78.57499524955534,GR REDDY NAGAR BUS STOP twd Chennapur NTR Statue
I5Y0Wocj,Jai Jawan Colony,Jai Jawan Colony,17.49038789376968,78.5726443140008,JAI Jawan Colony twd Chennapur NTR Statue
Cyb81p6Q,Kapra,Kapra,17.48655312664067,78.56646984815599,KAPRA BUS STOP twd Chennapur NTR Statue
Jne1oAbE,Saket,Saket,17.49327849118711,78.57692107402667,SAKHETH twd Chennapur NTR Statue
YfgpfhXj,Sai Nagar Dammaiguda,Sai Nagar Dammaiguda,17.50464148348754,78.58564898371698,SAI NAGAR twd Chennapuram NTR Statue
sPzG4Sec,Ambedkar Nagar Dammaiguda,Ambedkar Nagar Dammaiguda,17.506739033719782,78.5838183760643,AMBEDKAR NAGAR twd Chennapuram NTR Statue
NRqt1d5L,Pragathi Nagar-Nagaram,Pragathi Nagar-Nagaram,17.511524838207606,78.57687413692476,PRAGATHI NAGAR twd Chennapuram NTR Statue
mLCBQltx,Malaysiya Town Ship,Malaysiya Town Ship,17.479722269694882,78.39013874515186,MALAYSIAN Township twd RGIA
sLxLseQF,Siddhi Vinayak Nagar,Siddhi Vinayak Nagar,17.45983446,78.38492017,SIDDHI Vinayak Nagar twd Hitech city
rSdeEvSa,Yellamma Temple,Yellamma Temple,17.526,78.251,YELLAMMA TEMPLE twd Shankerpally
QMFFzVse,Pati X Roads,Pati X Roads,17.524,78.248,PATI X ROAD twd Shankerpally
fQDEZ4rz,Patighanpur,Patighanpur,17.50716111621696,78.24301989442803,PATIGHANPUR twd Kollur
5cA40ojD,Ghanpur X Road,Ghanpur X Road,17.51171402093464,78.221046924173,GHANPUR X Road twd Patancheruvu
cuhZqjDz,Velemela,Velemela,17.480177586399623,78.23894262313843,VELLEMALA twd Kollur
G89VJ54K,Velemela,Velemela,17.48043604875757,78.23885947465897,VELLEMALA twd Patancheruvu
CdYhbx42,Patighanpur,Patighanpur,17.507099510514927,78.24152814854766,PATIGHANPUR twd Isnapur
rr0iNlzF,Beeramguda,Beeramguda,17.51699879804761,78.29995214939119,BEERAMGUDA Village twd Sultanpur
DFvMC2b0,Bhel M Enclave,Bhel M Enclave,17.539746678216076,78.29726457595827,BHEL METRO ENCLAVE twd Sulthanpur
KuWi92Ml,Kistareddypet,Kistareddypet,17.55034463793268,78.29696682686156,KISTAREDDYPET twd Bonthapally
c18Zo903,Sultanpur-Patancheru,Sultanpur-Patancheru,17.55508930153752,78.30870155431587,SULTANPUR
AwojQOb8,Kistareddypet,Kistareddypet,17.550259436705623,78.2970897837064,KISTAREDDYPET
J36uxTcB,Bhel M Enclave,Bhel M Enclave,17.53977736831033,78.29744696617128,BHEL METRO ENCLAVE twd Lingampally
CDuNNiUT,Raghavendra Colony,Raghavendra Colony,17.53053941538759,78.29856276512147,RAGHAVENDRA COLONY twd Lingampally
WOfaNNvQ,Vbit Park,Vbit Park,17.433909159291158,78.38594645261765,VBIT Park
bReLVkjY,Ellenki College,Ellenki College,17.548999570728327,78.28358799219133,ELLENKI COLLEGE twd Patancheru
8vSqjJ3u,Gandigudem,Gandigudem,17.559131543882383,78.32829235490657,GANDIGUEM twd Sulthapur
0dlNfCfi,Shakti Sai Nagar,Shakti Sai Nagar,17.44590798337651,78.58239948429193,SHAKTI Sai Nagar X Road twd Mallapur
HKu52U9n,Dharmavaram-Keesara,Dharmavaram-Keesara,17.547408801612747,78.6113539027909,DHARMARAM twd Anthaipally
hN82bvHM,Thimmaipally,Thimmaipally,17.54641909395977,78.6159136891365,THIMMAIPALLY twd Dharmaram
lHO9llEk,Narsampally,Narsampally,17.55507061868091,78.6225736141205,NARSAMPALLY twd Yadgarpally
BXLc9GWX,Narsampally,Narsampally,17.55491718110856,78.6228632926941,NARSAMPALLY VILLAGE twd Dharmaram
Ae0EQtEA,Sv Nagar,Sv Nagar,17.4810929,78.5918298,SV NAGAR twd Nagaram
b31lgmJs,Pragathi Nagar,Pragathi Nagar,17.520854660848308,78.39629173320073,PRAGATHI NAGAR
xKpoHCey,Sai Nagar,Sai Nagar,17.529495899418414,78.39445710244425,SAINAGAR twd JNTU
5ZYARdRr,Aleap X Roads,Aleap X Roads,17.53169531521096,78.39412988075075,ALEAP BUS STOP twd JNTU
UgiXENyi,Hmt Hills Colony,Hmt Hills Colony,17.505258078116796,78.39601546178234,HMT HILLS twd JNTU
ivK5J2hy,Ambedkar Nagar-Nagaram,Ambedkar Nagar-Nagaram,17.48004462178764,78.61992359161377,AMBEDKAR Nagar twd RTC Colony
RpIJwiq3,Ghatkesar,Ghatkesar,17.44347735,78.67188167,GHATKESAR twd Bogaram
MUJi4Zqf,Outer Ring Road Junction Twd Nagaram,Outer Ring Road Junction Twd Nagaram,17.44326592031621,78.67183104157448,OUTER RING ROAD JUNCTION twd Nagaram
01tUbAym,Ambedkar Nagar-Nagaram,Ambedkar Nagar-Nagaram,17.479845070459266,78.61997187137605,AMBEDKAR Nagar twd Rampally x road
o6hwsBLj,Bokkoniguda,Bokkoniguda,17.442394638260467,78.69698616423376,BOKONIGUDA twd GHATKESAR
5TnXm9ox,Nfc Nagar,Nfc Nagar,17.44123538252401,78.70005996334706,NFC NAGAR MAIN ROAD twd GHATKESAR
bWzSYBEo,Nfc Nagar,Nfc Nagar,17.452401,78.706753,NFC NAGAR
57VfMweB,Mile Stone,Mile Stone,17.411078949567703,78.33108460584937,FAMILY Dhaba twd Gachibowli
54aomdtX,Kakatiya Colony-Chengicherla,Kakatiya Colony-Chengicherla,17.43954394958237,78.60815135313669,KAKATIYA COLONY twd FCI
koonRHFA,Kardanur,Kardanur,17.514793913077533,78.23041319847108,KARDANUR twd Patancheru
zy5C9xY7,Yellamma Temple-Patancheru,Yellamma Temple-Patancheru,17.526045589873675,78.25077921152116,YELLAMMA TEMPLE twd Patancheru
AZAndWqE,Sangareddy X Roads,Sangareddy X Roads,17.480198167324872,78.13570976309356,SANGAREDDY X ROAD twd Odf
R7vIlpCe,Odf Eddimailaram,Odf Eddimailaram,17.505,78.147,ODF Bus Stop
oBOCxkSO,Ntpc Annojiguda,Ntpc Annojiguda,17.435846338593336,78.66130739450456,NTPC ANNOJIGUDA twd Nagireddypally
QAgKG12k,Ntpc Annojiguda,Ntpc Annojiguda,17.436326144779954,78.66288587450983,NTPC Annojiguda twd Uppal
y8hdwZwM,Bokkoniguda,Bokkoniguda,17.442456027415897,78.69694857345515,BOKONIGUDA twd EDULABAD
kwCO34zr,Nfc Nagar,Nfc Nagar,17.441284710218927,78.7000056348972,NFC NAGAR MAIN ROAD twd EDULABAD
HDQGYASB,Thokatta,Thokatta,17.460722948697327,78.47558857441801,THOKATTA twd Patancheruvu
rbRurRnR,Mile Stone,Mile Stone,17.464251317719967,78.63730809578763,ISMAIL KHAN GUDA
rQJH2xYl,Kareem Guda,Kareem Guda,17.4772496952,78.6538208452,KAREEM GUDA
KEyKPwCH,Military Hospital,Military Hospital,17.4743629333485,78.5171668787927,MILITARY Hosp twd ECIL
rZJcouH3,Officers Mess,Officers Mess,17.474615724306368,78.51957544684412,OFFICERS Mess twd Ecil
rIu2dHAD,Officers Mess,Officers Mess,17.474533,78.51991,OFFICERS Mess twd Thirumalgiri
6GZvMQh1,Thirumalgiri,Thirumalgiri,17.471081,78.509802,THIRUMALGIRI twd JBS
96lXnyTF,Padmarao Nagar,Padmarao Nagar,17.425599913448192,78.50691273815056,PADMA RAO NAGAR twd Nampally
y6DhiqoC,Bolakpur,Bolakpur,17.42177274176402,78.49692016855542,BOLAKPUR BUS STOP twd Nampally Railway Station
xzA9CAZj,Kalpana,Kalpana,17.423306975143657,78.49456250792038,KALPANA twd Nampally Railway Station
AmPQFxtk,Prakash Nagar Begumpet,Prakash Nagar Begumpet,17.444065,78.47026,PRAKASH Nagar Begumpet twd RGIA
EFXc6VgR,Rgi Airport,Rgi Airport,17.23814621228954,78.43058109481159,RGI AIRPORT
j9iyH8Ly,Papireddy Nagar Jagathgiriguitta,Papireddy Nagar Jagathgiriguitta,17.497681026422367,78.4319892543,PAPPI REDDY NAGAR twd IDPL
QLQfAq5k,Yathrinivas,Yathrinivas,17.4433206499747,78.47987465359391,YATRINIVAS Secunderabad twd RGIA
dDHmRwOr,Nmdc,Nmdc,17.3987320680141,78.44935219734901,NMDC twd RGIA
MAgyoT2A,Mehdipatnam,Mehdipatnam,17.39848155778218,78.44418525695802,MEHDIPATNAM(district stop) twd RGIA
N5cqr2zF,Vikrampuri,Vikrampuri,17.449,78.4966,VIKRAMPURI Karkhana twd JBS
wGQAO4BG,Gar Kokapet,Gar Kokapet,17.407045590534434,78.32993388340147,GAR IT
gu3BUIUR,Power Welfare Society,Power Welfare Society,17.420253870131372,78.33636045455934,POWER WELFARE SOCIETY twd Gachibowli
LfAy1CV0,Kalpana,Kalpana,17.42337859411275,78.49451960626747,KALPANA twd Secunderabad
cPBQYhKo,Marripallygudam,Marripallygudam,17.430021389662645,78.7071262313239,MARRIPALLY GUDAM twd EDULABAD
azkDyT0J,Edulabad,Edulabad,17.425456625849964,78.70995730161668,EDULABAD X ROAD twd Venkiryala
tVzLxR6X,Chandupatla Guda,Chandupatla Guda,17.4386573451438,78.70678558945656,CHANDUPATLA Guda twd Edulabad
DHFV3sVo,Edulabad,Edulabad,17.41894771972363,78.70849415659906,EDULABAD twd Enkiryala
H108I40g,Ranigunj Bus Depot,Ranigunj Bus Depot,17.433051761939442,78.48853020209634,RANIGUNJ twd MGBS
6XCw7BZM,Diamond Point,Diamond Point,17.462308243288234,78.4910649061203,DIAMOND POINT twd Hasmathpet
frAg0SP5,Hitech City,Hitech City,17.45195686197918,78.38052570415338,CYBER Towers twd Kondapur
XNn1Jnba,Botanical Garden,Botanical Garden,17.45588197059218,78.36377263069154,BOTANICAL Garden twd Kondapur
CEJm1ECY,Botanical Garden,Botanical Garden,17.455597956352378,78.36422324180603,BOTANICAL GARDEN twd Gachibowli
Rg0wg2PR,Dlf,Dlf,17.448031449756623,78.35588692728747,DLF twd Mehdipatnam
HQwyWvVP,Ion Exchange,Ion Exchange,17.52669825262684,78.24915209462776,ION EXCHANGE
RrLdWCYY,Mile Stone,Mile Stone,16.53656912,78.20541602,ASHOK NAGAR BIJINAPALLE twd Wanaparthy
xjeWA2ER,Family Quarters,Family Quarters,17.411022644589842,78.33123741752331,FAMILY Dhaba twd Gar
Un6K9jF1,Bachupally,Bachupally,17.53445576,78.35755024,BACHUPALLY twd Mallampet
G5LTetOL,Calvary Temple,Calvary Temple,17.487207843578677,78.36842358641317,CALVARY TEMPLE Bus Stop
BBBDXomV,Cherlapally,Cherlapally,17.472041930269025,78.59005451202394,CHERLAPALLY JAIL twd Cherlapally
7ernY2Vp,Jbs,Jbs,17.446690508891393,78.49834173357672,CONTONMENT Bus Depot
0pb9nhiG,Bhel Depot,Bhel Depot,17.519284,78.29078,BHEL Bus Depot
8uvAUrYJ,Mile Stone,Mile Stone,17.5268614950901,78.29850913027614,RAGHAVENDRA COLONY
IHLmp3eg,Mile Stone,Mile Stone,17.539499406241355,78.28538454232894,PATELGUDA
5NBIUexD,East Anandbagh,East Anandbagh,17.457780473327826,78.54398757032617,EAST ANANDBAGH twd Secunderabad
iafkO90E,Shenoy Nursing Home,Shenoy Nursing Home,17.447038942051304,78.50864946842195,SHENOY HOSPITAL twd Secunderabad
4ahD3TjD,Shenoy Nursing Home,Shenoy Nursing Home,17.44706451693866,78.50851000164349,SHENOY HOSPITAL twd Tukaram gate
HtZZVCJ7,Tukaram Gate Railway Gate,Tukaram Gate Railway Gate,17.44116891929858,78.52239040249013,TUKARAM Railway Gate twd Anandbagh
rQZ52MDC,East Anandbagh,East Anandbagh,17.45784176707724,78.5439553516123,EAST ANANDBAGH twd ECIL
L8BzEqwH,Ghanpur Village,Ghanpur Village,17.4997,78.2202,GHANPUR
GQZW3wiy,Kondakal,Kondakal,17.48715668546571,78.21763515565763,VELLEMALA TANDAtwd Shankerpally
SwsCfjyA,Kondakal,Kondakal,17.47599217170966,78.21751693340272,KONDAKAL X ROAD twd Patancheru
DOyo3E1o,Kondakal,Kondakal,17.46141249165376,78.19926604511876,KONDAKAL VILLAGE twd Shankerpally
rPHETZra,Mokila Tanda Twd Shankerpally,Mokila Tanda Twd Shankerpally,17.444362393425116,78.19097400085008,MOKILA TANDA twd Shankerpally
EDkwyDQe,Shankarpally Registration Office Twd Shankarpally,Shankarpally Registration Office Twd Shankarpally,17.45392,78.13762,SHANKARPALLY Registration Office twd Shankarpally
dEikxUYh,Bhanoor X Road,Bhanoor X Road,17.453268268868516,78.14463450246711,BHANUR X Road twd Patancheruvu
WHB7kMyR,Mokila Tanda Twd Patancheru,Mokila Tanda Twd Patancheru,17.444480097999772,78.19090962316626,MOKILA TANDA twd Patancheru
HuvfuZHH,Kondakal,Kondakal,17.461424005677166,78.19924324883148,KONDAKAL VILLAGE twd Patancheru
ttBFODpw,Sr Nagar,Sr Nagar,17.440269,78.442599,SR NAGAR twd Koti
Pty1niHl,Smr Vinay Iconia,Smr Vinay Iconia,17.46783,78.33467,SMR Vina Iconia
YoVdNTMy,Chirec School,Chirec School,17.463220141408765,78.34756135940553,CHIREC twd Premnagar
8gdPAohF,Park View Appartment,Park View Appartment,17.41460181762332,78.48583728079413,PARK View Apartment twd NTR Stadium
4W7AHolA,Ntr Stadium,Ntr Stadium,17.411324516337334,78.48473808216856,NTR Stadium twd Nampally
ebTSHfle,Bolakpur,Bolakpur,17.421763101316948,78.49694297585337,BOLAKPUR BUS STOP twd Secunderabad
rw66fawX,Kusaiguda Bus Depot,Kusaiguda Bus Depot,17.468296338214905,78.56563566061543,KUSHAIGUDA Bus Depot
VYQJVuq7,Kongara Milstone Twd Ravirala,Kongara Milstone Twd Ravirala,17.207228765512088,78.53422164823643,KONGARA MILSTONE twd Ravirala
81FrZVMI,Erragadda,Erragadda,17.45611228265756,78.43418538257079,ERRAGADDA X Road twd Koti
fNx0jmHd,Diamond Point,Diamond Point,17.46232975191705,78.49104747176172,DIAMOND POINT twd Sikh Village
1zrwZeDW,Ambedkar Open University,Ambedkar Open University,17.431521642520053,78.39504726907222,AMBEDKAR OPEN UNIVERSITY
6LBm7pBX,Sangeeth Twd Jbs,Sangeeth Twd Jbs,17.44244772138834,78.50516527904774,SANGEETH twd Jbs
21IF3D3F,Allwyn,Allwyn,17.524898484106128,78.27172928470921,ALLWYN twd Miyapur
vCzs6zug,Miyapur Metro Station,Miyapur Metro Station,17.496817,78.371098,MIYAPUR Metro Station twd Koti
qh2tTvzT,Bibi Nagar,Bibi Nagar,17.47356676691565,78.79266858100893,BIBINAGAR twd Parkal
ytLk4rgr,Ranigunj-1 Bus Depot,Ranigunj-1 Bus Depot,17.43187573662173,78.48681605071107,RANIGUNJ-1 Bus Depot
ExSDBfxE,Indira Nagar-Hasmathpet,Indira Nagar-Hasmathpet,17.485411971086474,78.4930604690551,INDIRANAGAR twd Secunderabad
1t6amxAW,Wipro,Wipro,17.434136938956524,78.29902947415756,WIPRO twd Lingampally
RHq8bFwq,Bhel Metro Colony,Bhel Metro Colony,17.537373099602313,78.29733208465788,BHEL METRO COLONY
Qu5RFHcj,Cheeriyal,Cheeriyal,17.513126180787435,78.62777709960939,CHEERYAL twd Yadgarpally
wnthA4nA,Geethanjali Engg Clg,Geethanjali Engg Clg,17.523316784378167,78.62871050834656,GEETHANJALI Engg College twd Yadgarpally
4G8WvMaU,Yadgarpally X Rd,Yadgarpally X Rd,17.53808556911348,78.63110572099687,YADGARPALLY X ROAD twd Dharmar
qEVby5Kn,Drdo,Drdo,17.559758073865215,78.62892240285875,DRDO twd Dharmaram
uIpPqUim,Dharmavaram-Keesara,Dharmavaram-Keesara,17.547426707827,78.6114853896892,DHARMARAM twd Yadgarpally
L7nGKCY4,Thimmaipally,Thimmaipally,17.546326946294727,78.61655217106717,THIMMAIPALLY twd Yadgarpally
GkYXdQkx,Drdo,Drdo,17.55948956497875,78.62915039062501,DRDO twd Yadgarpally
4nDtWBtf,Yadgarpally X Rd,Yadgarpally X Rd,17.537823421944683,78.63108158111575,YADGARPALLY X ROADS twd ECIL
Ypsfsbuw,Geethanjali Engg Clg,Geethanjali Engg Clg,17.52301463643346,78.62881243228914,GEETHANJALI ENGG COLLEGE twd ECIL
AL8XcSyT,Cheeriyal,Cheeriyal,17.513177338447388,78.6279594898224,CHEERYAL VILLAGE twd ECIL
Obcbrjfd,Gangaram,Gangaram,17.8196,78.1304,GANGARAM
xrvqzGBc,Ashish Garden Bus Stop,Ashish Garden Bus Stop,17.45755916942138,78.47801730816455,ASHISH Garden twd Patancheruvu
NHOecwgm,Guttala Begumpet,Guttala Begumpet,17.43440818392024,78.40407014655007,GUTTALA Begumpet twd Hitech City
tDA2jebJ,Mayuri Nagar,Mayuri Nagar,17.514645,78.372589,MAYURI NAGAR
3oMaKmK1,Lambadithanda,Lambadithanda,17.440615,78.3039,lambadithanda twds lingampally
O6ZxE35t,Wipro Twd Khanapur,Wipro Twd Khanapur,17.434123004,78.299110808,WIPRO twd Khanapur
lxpgOwe2,Vatti Nagulapally,Vatti Nagulapally,17.425968447998564,78.29628824876518,VATTE NAGULAPALLY twd Cbit
cEUYJJNP,Vatti Nagulapally,Vatti Nagulapally,17.425994039237633,78.29623326464723,VATTE NAGULAPALLY twd Lingampally
IgXRU8TA,Ashoknagar Rtc X Rd,Ashoknagar Rtc X Rd,17.408998213110475,78.48979085683824,ASHOK NAGAR twd Mehdipatnam
0XmwhZv3,Thirumalgiri,Thirumalgiri,17.471193,78.509826,THIRUMALGIRI twd ECIL
iC5tZZCW,Bulkapur,Bulkapur,17.444877359139003,78.15889745756219,BULKAPUR twd Patancheru
dcv8qeRA,Potharaju Gudem,Potharaju Gudem,17.409164653278463,78.72341930866243,POTHARAJUDUDAM twd PILLAPALLI
4dRf0y72,Maktha Anantharam,Maktha Anantharam,17.393,78.739,MAKTHA ANANTHARAM
JYml9tXs,Ellenki College,Ellenki College,17.549058269674898,78.28354239463808,ELLENKI COLLEGE twd Bonthapally
A013diQ6,Mallapur-Yadagirigutta,Mallapur-Yadagirigutta,17.63120057606766,78.91046315431596,MALLAPUR twd Ecil
RQuX2cGb,Lingam Palle-Nuthankal,Lingam Palle-Nuthankal,17.312037262385957,79.75553870376207,LINGAMPALLY
WpTby1yW,Ambedkar Nagar Boduppal,Ambedkar Nagar Boduppal,17.428120572177683,78.57679792767392,AMBEDKAR NAGAR BODUPPAL
YWQZsqlI,Kendriya Vidyalaya Gachibowli,Kendriya Vidyalaya Gachibowli,17.4399,78.3557,KV School GACHIBOWLI
tZO3dOxA,Bandam Kommu,Bandam Kommu,17.513205473865288,78.3184808661862,BANDAMKOMMU twd Ameenpur
